Transaction ID,Customer ID,Date,Total Items,Unique Items,Total Sales,Discounted Sales,Browsing Duration (minutes),Number of Clicks,Incomplete Transaction
TRID_71880,CID_14820,2020-03-20,8,3,16.24,6.12,5.84,12,0
TRID_10640,CID_13013,2020-03-28,3,3,12.72,6.2,4.97,9,0
TRID_4128,CID_13900,2020-03-24,4,4,10.96,8.8,9.0,18,0
TRID_22493,CID_6763,2020-03-02,3,3,8.08,6.96,6.79,13,0
TRID_19870,CID_14769,2020-01-28,8,3,8.0,7.88,5.45,9,0
TRID_93473,CID_8689,2020-02-27,5,3,13.44,7.57,5.35,11,0
TRID_73431,CID_8268,2020-01-15,7,2,18.8,4.17,3.87,7,0
TRID_45446,CID_6032,2020-03-09,4,4,11.28,9.34,7.76,15,0
TRID_56408,CID_12145,2020-01-25,3,2,13.84,4.69,9.56,16,0
TRID_78036,CID_8017,2020-03-01,5,4,14.0,8.87,6.58,14,0
TRID_52989,CID_11460,2020-01-05,3,3,16.8,6.19,9.28,18,0
TRID_33053,CID_14830,2020-01-16,2,1,9.44,2.86,8.04,17,0
TRID_97619,CID_11602,2020-02-28,8,2,8.32,4.58,5.73,10,0
TRID_89072,CID_8831,2020-03-22,4,4,10.0,8.72,5.56,11,0
TRID_26860,CID_5168,2020-03-11,6,3,23.84,6.29,6.1,11,0
TRID_47951,CID_6940,2020-02-28,5,3,18.8,6.15,5.84,13,0
TRID_95961,CID_12059,2020-03-26,7,3,11.28,6.27,7.14,14,0
TRID_52890,CID_5980,2020-01-02,4,4,9.84,9.08,4.53,10,0
TRID_31966,CID_7343,2020-02-03,7,3,11.04,6.62,7.55,15,0
TRID_61948,CID_14038,2020-03-29,5,5,21.52,10.02,6.18,12,0
TRID_98391,CID_11434,2020-02-06,4,3,11.76,7.4,8.03,15,0
TRID_61491,CID_9505,2020-01-10,7,3,13.52,7.14,5.45,12,0
TRID_97101,CID_10765,2020-03-23,8,5,19.44,11.32,5.77,11,0
TRID_57150,CID_14905,2020-01-07,5,5,19.68,11.79,6.14,12,0
TRID_43965,CID_6471,2020-01-02,5,4,19.44,8.22,9.59,19,0
TRID_39220,CID_7378,2020-02-05,3,3,9.76,7.06,5.21,10,0
TRID_80548,CID_10544,2020-01-15,7,2,11.76,5.74,7.13,14,0
TRID_24634,CID_10641,2020-02-09,7,3,7.36,6.01,2.3,6,0
TRID_11152,CID_12223,2020-02-10,3,3,11.12,7.85,4.71,8,0
TRID_82301,CID_5375,2020-01-04,2,2,8.96,4.78,5.98,12,0
TRID_81659,CID_11852,2020-01-24,6,6,13.68,12.52,8.19,15,0
TRID_24584,CID_13179,2020-03-23,3,3,12.88,7.4,5.13,12,0
TRID_53993,CID_5966,2020-01-29,7,3,8.4,7.98,6.24,14,0
TRID_81556,CID_14904,2020-02-24,4,3,14.64,6.89,2.26,7,0
TRID_22199,CID_11264,2020-01-01,10,4,16.56,8.64,6.1,14,0
TRID_86947,CID_10182,2020-02-07,6,1,14.64,3.05,3.31,8,0
TRID_31691,CID_12031,2020-02-02,10,4,18.16,9.15,8.08,15,0
TRID_30215,CID_14999,2020-03-04,4,2,13.92,5.56,6.03,12,0
TRID_42084,CID_8394,2020-03-17,15,4,10.08,8.47,6.1,13,0
TRID_82528,CID_6883,2020-01-15,5,3,9.28,7.15,4.44,8,0
TRID_62091,CID_14235,2020-03-29,5,3,9.44,6.1,8.47,16,0
TRID_38392,CID_12606,2020-02-04,5,3,8.24,7.24,3.8,7,0
TRID_9537,CID_9133,2020-03-02,5,4,12.32,8.46,2.7,7,0
TRID_80488,CID_14273,2020-03-20,4,3,21.92,7.37,3.99,8,0
TRID_99124,CID_12845,2020-02-13,10,4,11.44,9.26,4.87,10,0
TRID_41369,CID_6917,2020-01-01,3,1,9.36,3.46,7.39,15,0
TRID_63837,CID_5696,2020-01-31,6,3,7.28,7.12,10.2,20,0
TRID_25615,CID_12059,2020-01-17,6,4,13.36,8.59,5.6,12,0
TRID_68060,CID_10055,2020-01-10,5,3,13.04,6.62,6.05,13,0
TRID_91071,CID_13901,2020-03-08,5,2,8.24,4.38,5.83,12,0
TRID_88571,CID_12072,2020-02-29,6,4,15.6,8.11,7.96,17,0
TRID_61891,CID_5353,2020-03-30,7,3,9.12,6.16,6.79,12,0
TRID_17033,CID_12160,2020-01-05,7,2,9.36,5.37,2.67,6,0
TRID_35905,CID_6126,2020-03-07,3,3,15.2,6.16,5.6,11,0
TRID_12185,CID_12973,2020-03-21,5,3,12.0,7.53,5.7,13,0
TRID_92271,CID_13070,2020-03-16,4,3,11.92,7.53,5.68,13,0
TRID_52639,CID_9747,2020-01-19,7,2,14.88,4.62,7.71,16,0
TRID_91528,CID_12102,2020-02-20,5,5,11.12,10.18,5.1,12,0
TRID_27889,CID_8444,2020-03-23,5,1,4.72,3.49,4.46,10,0
TRID_94500,CID_9018,2020-02-12,10,3,10.8,7.96,7.87,16,0
TRID_32414,CID_12634,2020-01-02,9,1,14.32,3.93,7.33,13,0
TRID_57067,CID_6134,2020-02-01,3,3,16.8,7.59,5.07,11,0
TRID_67853,CID_5150,2020-03-18,5,3,7.2,6.55,4.86,10,0
TRID_94276,CID_9106,2020-02-11,5,4,15.36,8.29,6.65,13,0
TRID_55620,CID_6038,2020-01-20,5,2,8.64,5.88,7.35,14,0
TRID_2771,CID_13450,2020-03-13,6,2,14.4,5.93,7.3,15,0
TRID_55428,CID_6435,2020-02-28,3,1,4.8,3.78,6.57,14,0
TRID_62666,CID_10825,2020-03-15,5,4,16.4,8.15,5.69,13,0
TRID_98856,CID_10623,2020-02-29,4,4,23.04,8.59,5.39,10,0
TRID_5893,CID_10191,2020-01-26,9,3,8.8,7.41,6.78,11,0
TRID_80799,CID_14137,2020-02-07,4,3,6.48,6.39,5.74,12,0
TRID_80003,CID_12647,2020-02-05,4,4,14.24,8.22,7.75,16,0
TRID_76966,CID_6670,2020-01-19,3,3,9.6,7.26,3.4,8,0
TRID_59139,CID_5297,2020-03-05,8,2,10.56,5.48,5.71,12,0
TRID_84674,CID_9223,2020-03-11,7,4,10.24,9.91,3.29,7,0
TRID_58220,CID_6320,2020-02-21,7,3,10.0,7.33,5.55,13,0
TRID_98895,CID_13618,2020-01-08,7,3,12.8,6.71,6.35,11,0
TRID_17652,CID_6378,2020-02-12,5,3,7.68,7.63,8.62,18,0
TRID_31362,CID_14904,2020-01-28,6,4,16.32,9.17,5.07,11,0
TRID_9220,CID_8238,2020-01-16,2,2,8.0,5.73,8.68,17,0
TRID_97845,CID_11955,2020-02-06,10,2,5.6,5.19,4.94,10,0
TRID_35162,CID_7736,2020-01-29,4,3,17.76,7.84,4.15,8,0
TRID_99377,CID_6262,2020-02-17,8,4,9.04,8.03,2.22,6,0
TRID_71326,CID_9306,2020-01-30,5,4,16.08,8.33,1.22,5,0
TRID_58443,CID_11485,2020-01-18,6,3,11.68,6.34,3.49,7,0
TRID_7362,CID_9216,2020-02-19,4,4,12.4,9.87,6.46,12,0
TRID_30923,CID_8962,2020-03-11,6,3,11.92,7.87,3.73,8,0
TRID_60844,CID_5106,2020-03-10,8,3,12.32,6.82,6.65,13,0
TRID_80904,CID_5911,2020-02-29,5,4,15.6,9.23,7.32,15,0
TRID_7791,CID_10021,2020-02-14,2,2,17.12,5.86,5.74,11,0
TRID_54836,CID_11285,2020-03-16,3,3,6.4,6.29,3.6,7,0
TRID_18888,CID_14283,2020-01-02,5,3,6.8,6.22,6.02,13,0
TRID_77493,CID_10965,2020-03-03,7,5,18.24,11.67,3.82,8,0
TRID_38841,CID_11447,2020-01-25,4,4,9.84,9.47,5.98,12,0
TRID_75469,CID_11636,2020-03-29,6,3,9.04,7.58,2.13,5,0
TRID_33789,CID_9247,2020-02-05,3,3,10.4,7.43,2.69,7,0
TRID_84979,CID_14239,2020-02-29,5,3,8.8,6.17,4.58,9,0
TRID_37608,CID_10192,2020-02-02,2,2,8.4,5.33,5.96,12,0
TRID_52412,CID_9037,2020-01-30,5,5,12.72,10.46,5.36,12,0
TRID_48611,CID_5456,2020-03-18,3,1,9.2,3.05,6.16,13,0
TRID_74949,CID_5938,2020-03-29,5,4,8.88,8.86,7.51,14,0
TRID_12869,CID_9031,2020-02-14,6,5,14.24,10.97,4.69,11,0
TRID_41586,CID_9854,2020-03-05,3,3,9.12,7.22,7.34,14,0
TRID_35543,CID_10300,2020-03-27,7,4,11.76,9.93,7.36,15,0
TRID_48707,CID_14438,2020-03-28,3,2,11.44,5.82,9.23,18,0
TRID_12712,CID_8554,2020-03-05,10,4,14.56,9.9,5.12,9,0
TRID_51206,CID_10864,2020-02-26,9,3,13.52,7.07,5.7,12,0
TRID_99340,CID_6471,2020-01-02,8,5,15.36,10.74,4.22,9,0
TRID_62313,CID_14001,2020-02-18,6,5,13.68,11.48,6.41,13,0
TRID_9876,CID_9580,2020-03-11,5,5,11.36,10.48,2.35,4,0
TRID_34737,CID_5353,2020-02-21,3,3,17.84,6.16,5.97,13,0
TRID_82475,CID_6032,2020-01-18,5,1,7.76,3.26,6.01,11,0
TRID_27261,CID_14575,2020-03-04,9,5,18.08,11.93,5.87,13,0
TRID_46981,CID_7479,2020-03-04,3,1,7.44,3.59,4.19,10,0
TRID_34407,CID_8456,2020-03-30,5,1,5.36,2.64,4.81,8,0
TRID_84848,CID_9374,2020-03-13,5,4,12.16,8.09,5.67,10,0
TRID_46101,CID_8691,2020-02-08,7,2,11.04,4.26,4.91,10,0
TRID_89523,CID_9017,2020-02-04,7,4,16.56,8.92,4.73,9,0
TRID_59531,CID_11536,2020-03-23,3,3,12.64,7.03,4.83,9,0
TRID_95299,CID_5457,2020-03-18,3,2,8.8,5.07,6.71,14,0
TRID_11462,CID_13241,2020-03-25,6,3,9.44,7.32,6.33,13,0
TRID_74447,CID_11821,2020-02-11,3,3,16.56,7.61,5.32,10,0
TRID_92732,CID_12329,2020-02-29,4,4,13.84,8.28,7.24,14,0
TRID_62828,CID_14478,2020-02-16,9,4,18.64,9.05,4.75,10,0
TRID_98693,CID_12330,2020-01-05,6,4,16.0,8.96,6.26,13,0
TRID_36104,CID_8669,2020-03-24,9,3,17.68,6.05,3.36,7,0
TRID_83855,CID_7519,2020-02-22,5,4,17.44,8.82,3.28,8,0
TRID_24996,CID_8554,2020-03-23,11,4,16.64,9.3,7.02,14,0
TRID_52564,CID_12429,2020-01-20,7,4,9.36,8.54,7.98,15,0
TRID_39070,CID_13023,2020-03-25,5,3,10.72,7.0,7.75,15,0
TRID_73009,CID_9052,2020-02-21,4,3,10.4,6.92,7.96,16,0
TRID_53818,CID_14273,2020-02-19,4,2,9.92,5.24,4.89,11,0
TRID_93649,CID_7585,2020-03-23,6,4,16.16,9.27,8.65,16,0
TRID_19977,CID_9567,2020-01-26,7,3,9.04,7.4,6.88,12,0
TRID_69864,CID_7390,2020-02-22,7,4,16.8,9.52,6.44,15,0
TRID_28372,CID_13735,2020-01-05,8,5,12.16,10.72,4.69,9,0
TRID_58257,CID_10454,2020-01-21,5,4,13.12,9.07,3.55,7,0
TRID_19187,CID_14024,2020-01-30,4,3,12.88,7.87,4.92,10,0
TRID_84025,CID_11909,2020-02-21,5,5,15.36,11.68,5.39,11,0
TRID_49750,CID_10463,2020-02-23,5,5,13.2,10.27,3.59,8,0
TRID_27912,CID_14246,2020-01-31,7,2,6.96,4.12,6.02,12,0
TRID_51976,CID_12890,2020-01-19,4,3,8.08,6.65,3.87,8,0
TRID_36807,CID_14905,2020-01-06,4,3,13.44,6.08,5.26,10,0
TRID_84428,CID_6144,2020-01-25,4,4,20.56,8.24,7.92,15,0
TRID_56944,CID_13883,2020-03-11,4,4,13.2,9.06,4.31,8,0
TRID_15796,CID_8370,2020-02-06,1,1,6.64,2.91,4.51,8,0
TRID_42828,CID_5368,2020-01-05,5,4,15.28,8.59,9.78,17,0
TRID_18264,CID_11178,2020-01-23,5,3,19.76,7.42,4.91,9,0
TRID_82280,CID_14246,2020-02-18,7,3,18.08,7.62,3.32,8,0
TRID_23434,CID_10683,2020-03-17,5,1,11.12,3.05,6.63,13,0
TRID_95659,CID_11657,2020-03-19,3,2,10.8,4.58,6.82,13,0
TRID_76879,CID_12298,2020-01-20,5,3,16.96,7.53,8.06,17,0
TRID_1943,CID_11258,2020-01-01,11,3,13.52,7.17,7.61,15,0
TRID_914,CID_8704,2020-02-10,6,3,8.24,7.88,3.37,7,0
TRID_25971,CID_6391,2020-01-23,6,2,10.08,4.37,8.32,16,0
TRID_34151,CID_11802,2020-02-14,5,4,8.64,8.35,3.39,8,0
TRID_52485,CID_6701,2020-02-01,4,3,11.36,7.53,6.42,14,0
TRID_6795,CID_7456,2020-01-15,1,1,13.36,3.07,9.11,18,0
TRID_79985,CID_14132,2020-02-10,6,4,10.08,9.44,5.26,13,0
TRID_31390,CID_13984,2020-01-31,7,3,20.48,6.92,4.88,10,0
TRID_77929,CID_13470,2020-03-12,5,3,10.4,6.55,4.65,9,0
TRID_18287,CID_14298,2020-02-15,7,4,13.92,8.6,5.25,10,0
TRID_20018,CID_13891,2020-03-21,8,4,16.32,8.76,3.42,8,0
TRID_75102,CID_6405,2020-03-02,4,4,14.24,8.82,2.84,8,0
TRID_67272,CID_11607,2020-02-21,12,4,8.56,8.24,9.13,18,0
TRID_57381,CID_5109,2020-01-11,9,3,15.76,7.53,3.36,8,0
TRID_75466,CID_11862,2020-03-21,4,3,13.44,6.74,6.63,14,0
TRID_57984,CID_10821,2020-01-18,6,2,19.28,4.11,8.14,15,0
TRID_43549,CID_13310,2020-02-26,5,4,20.16,8.14,8.0,16,0
TRID_1993,CID_14460,2020-01-31,7,4,13.84,9.91,3.56,7,0
TRID_28620,CID_11116,2020-02-23,5,2,13.04,5.13,9.65,18,0
TRID_68723,CID_8184,2020-02-09,3,3,14.56,6.79,5.43,11,0
TRID_29923,CID_8033,2020-03-11,6,2,12.72,5.81,5.61,10,0
TRID_46656,CID_13727,2020-01-31,4,3,7.76,6.39,5.94,12,0
TRID_48617,CID_8044,2020-02-27,8,2,14.8,5.9,8.19,15,0
TRID_23568,CID_7749,2020-03-29,4,4,10.64,8.7,7.76,16,0
TRID_48466,CID_10639,2020-03-29,7,5,14.16,10.97,6.96,15,0
TRID_94971,CID_12003,2020-02-25,5,4,13.92,9.63,7.12,13,0
TRID_30109,CID_10478,2020-03-29,6,3,13.84,6.86,7.44,14,0
TRID_62769,CID_10860,2020-01-30,7,2,7.6,5.47,7.65,15,0
TRID_3841,CID_12744,2020-03-19,4,4,11.6,9.32,3.75,8,0
TRID_91679,CID_6342,2020-03-26,7,4,11.12,9.97,9.04,17,0
TRID_12585,CID_8889,2020-02-07,7,3,11.84,7.96,6.87,14,0
TRID_61443,CID_8848,2020-03-18,4,4,25.44,9.02,6.84,13,0
TRID_4769,CID_14098,2020-02-15,2,2,6.96,4.43,5.16,12,0
TRID_56535,CID_12007,2020-03-16,12,0,4.16,1.94,4.69,9,0
TRID_51489,CID_13237,2020-02-07,8,3,26.8,7.37,8.59,16,0
TRID_11135,CID_9433,2020-01-14,6,2,12.96,4.71,6.25,13,0
TRID_15545,CID_11591,2020-03-16,4,3,11.6,7.19,2.43,6,0
TRID_2274,CID_5131,2020-03-04,7,2,6.24,5.35,6.86,14,0
TRID_60660,CID_10351,2020-01-04,3,2,17.04,5.74,6.81,14,0
TRID_97369,CID_7062,2020-02-20,7,4,8.96,8.44,5.12,10,0
TRID_39479,CID_7324,2020-03-25,6,3,14.4,6.71,4.89,8,0
TRID_15057,CID_13071,2020-03-22,3,3,7.92,7.75,4.45,11,0
TRID_92235,CID_8293,2020-02-13,8,2,10.08,4.2,4.59,10,0
TRID_36404,CID_13086,2020-02-21,8,5,11.12,10.28,7.54,16,0
TRID_10691,CID_7592,2020-02-14,2,2,14.4,4.6,6.08,12,0
TRID_83747,CID_14105,2020-03-19,7,3,10.08,6.08,5.2,11,0
TRID_12988,CID_9212,2020-03-05,7,4,20.0,8.24,7.86,16,0
TRID_30051,CID_7588,2020-03-29,3,1,5.36,3.71,6.33,13,0
TRID_28448,CID_11560,2020-03-19,7,3,9.12,6.12,3.69,8,0
TRID_34604,CID_12573,2020-01-30,5,4,13.92,9.07,8.54,15,0
TRID_90636,CID_6078,2020-03-13,5,3,8.08,7.09,4.78,10,0
TRID_92693,CID_10229,2020-03-16,5,4,12.0,9.31,7.15,15,0
TRID_42378,CID_6802,2020-02-11,7,3,9.68,7.49,4.31,10,0
TRID_45540,CID_7957,2020-01-09,3,3,10.08,7.82,5.88,13,0
TRID_64774,CID_14192,2020-02-18,9,4,16.96,9.52,4.94,11,0
TRID_75255,CID_13933,2020-02-29,4,3,22.8,7.35,6.8,13,0
TRID_74085,CID_10101,2020-03-15,5,3,10.88,6.74,5.84,14,0
TRID_32134,CID_10971,2020-03-20,4,3,7.76,7.45,7.53,16,0
TRID_67758,CID_7836,2020-02-27,7,5,12.16,10.66,6.12,13,0
TRID_96990,CID_11814,2020-01-28,1,1,24.88,3.89,9.3,18,0
TRID_34982,CID_11103,2020-02-04,5,3,6.96,6.59,5.66,11,0
TRID_90854,CID_5857,2020-03-07,5,4,17.04,8.54,3.37,9,0
TRID_55800,CID_8885,2020-02-20,8,1,16.72,3.12,10.27,21,0
TRID_73202,CID_13893,2020-01-01,3,3,7.84,7.42,6.58,13,0
TRID_21140,CID_14012,2020-02-01,7,2,14.48,5.12,6.19,11,0
TRID_46428,CID_7950,2020-03-26,2,2,12.16,5.76,5.18,11,0
TRID_30561,CID_6882,2020-01-06,4,3,13.76,7.31,6.27,13,0
TRID_1510,CID_8057,2020-03-05,6,4,10.88,9.53,3.77,8,0
TRID_23084,CID_6606,2020-02-05,1,1,22.56,3.88,4.77,9,0
TRID_48300,CID_11224,2020-01-17,5,3,18.0,6.19,5.51,11,0
TRID_90923,CID_5880,2020-03-01,7,2,15.76,4.44,9.01,18,0
TRID_23948,CID_8552,2020-03-26,4,3,13.04,6.2,3.81,8,0
TRID_39028,CID_6387,2020-02-06,3,3,19.84,6.64,6.64,14,0
TRID_44038,CID_6883,2020-03-18,3,3,11.6,7.75,7.07,15,0
TRID_41458,CID_12911,2020-03-10,5,2,5.52,4.01,7.14,14,0
TRID_47006,CID_9457,2020-01-15,3,3,15.04,7.81,9.14,16,0
TRID_5420,CID_11536,2020-02-01,6,3,9.12,6.31,4.17,9,0
TRID_4007,CID_13592,2020-02-15,4,4,21.68,9.88,3.73,7,0
TRID_28326,CID_10098,2020-02-17,6,4,14.56,9.0,9.99,18,0
TRID_1535,CID_8921,2020-03-22,4,4,13.28,9.94,3.11,6,0
TRID_73893,CID_9513,2020-03-06,3,3,10.48,7.53,10.57,20,0
TRID_45355,CID_13424,2020-03-14,4,3,15.28,6.75,6.39,13,0
TRID_10970,CID_10474,2020-03-16,5,3,19.28,7.14,6.56,12,0
TRID_33791,CID_9105,2020-01-07,6,5,12.8,10.05,5.72,12,0
TRID_7585,CID_14774,2020-03-29,4,3,8.64,7.54,5.19,11,0
TRID_3944,CID_11351,2020-03-07,9,5,15.04,10.67,7.12,15,0
TRID_77993,CID_9970,2020-02-23,8,5,12.4,10.28,5.29,9,0
TRID_38929,CID_11268,2020-03-07,6,4,18.32,9.17,5.42,11,0
TRID_3402,CID_9935,2020-03-17,5,4,14.24,8.61,5.3,10,0
TRID_22179,CID_9565,2020-03-18,5,5,11.44,10.35,4.49,9,0
TRID_38844,CID_11095,2020-03-24,8,3,19.44,6.95,4.79,9,0
TRID_11978,CID_14589,2020-02-19,6,3,14.72,6.59,4.48,8,0
TRID_2235,CID_13840,2020-01-02,6,4,17.68,8.16,3.3,7,0
TRID_22283,CID_9150,2020-03-15,6,4,12.4,9.08,4.19,9,0
TRID_59207,CID_11917,2020-01-24,4,2,11.92,4.67,6.67,13,0
TRID_2885,CID_13194,2020-03-24,7,4,14.0,8.66,7.63,14,0
TRID_56996,CID_13336,2020-03-30,6,3,16.16,6.76,4.34,9,0
TRID_20052,CID_6126,2020-02-23,5,1,8.96,3.44,9.18,19,0
TRID_46179,CID_7725,2020-02-16,5,4,14.96,9.46,5.67,12,0
TRID_43739,CID_10579,2020-02-03,6,4,9.84,9.53,6.81,14,0
TRID_63903,CID_6765,2020-01-29,3,3,7.92,6.94,5.74,11,0
TRID_85984,CID_10636,2020-02-01,4,3,11.2,6.06,5.79,13,0
TRID_46956,CID_12061,2020-02-10,3,3,9.68,6.98,5.01,12,0
TRID_59014,CID_14195,2020-01-14,6,3,8.32,7.47,4.96,9,0
TRID_21371,CID_13653,2020-03-22,5,4,21.28,8.11,2.3,4,0
TRID_90543,CID_6034,2020-03-08,9,4,8.8,8.77,1.56,5,0
TRID_69260,CID_13623,2020-02-14,5,4,9.52,9.09,6.82,14,0
TRID_79653,CID_9120,2020-01-15,4,3,8.08,6.44,6.19,11,0
TRID_34174,CID_8491,2020-03-18,3,1,4.32,2.47,6.13,13,0
TRID_92392,CID_9533,2020-03-09,6,4,14.72,8.09,6.64,13,0
TRID_88492,CID_13534,2020-03-20,4,3,12.08,6.47,5.44,11,0
TRID_96190,CID_5947,2020-03-03,4,3,9.76,7.47,7.3,15,0
TRID_49327,CID_11892,2020-02-28,5,3,16.72,6.51,6.6,12,0
TRID_17670,CID_9285,2020-02-15,4,4,10.8,9.34,7.49,14,0
TRID_99046,CID_11461,2020-03-14,4,3,16.16,7.88,2.91,6,0
TRID_72987,CID_5427,2020-01-16,2,2,18.16,5.93,3.68,8,0
TRID_26743,CID_8549,2020-03-19,6,5,14.48,10.87,5.37,12,0
TRID_10218,CID_7838,2020-02-08,5,2,15.6,5.43,3.76,10,0
TRID_17405,CID_9080,2020-01-28,5,4,11.92,8.49,6.96,14,0
TRID_45300,CID_12471,2020-03-11,8,4,16.4,9.37,4.77,8,0
TRID_6137,CID_10413,2020-01-04,2,2,10.0,5.72,4.5,10,0
TRID_12167,CID_8716,2020-03-14,6,3,12.32,7.02,3.89,7,0
TRID_7505,CID_7390,2020-02-12,7,3,13.44,7.56,5.32,11,0
TRID_17712,CID_13310,2020-02-18,9,3,20.0,6.02,3.19,7,0
TRID_21441,CID_8832,2020-02-10,5,5,21.04,11.13,7.92,16,0
TRID_66366,CID_5231,2020-02-21,6,2,10.32,5.68,3.18,8,0
TRID_65969,CID_10038,2020-02-16,3,2,6.88,5.32,6.62,12,0
TRID_21196,CID_13989,2020-01-10,4,2,10.08,5.9,4.16,10,0
TRID_90616,CID_7672,2020-02-04,5,4,9.36,9.19,3.77,8,0
TRID_29783,CID_7920,2020-02-23,7,2,21.36,5.79,3.76,8,0
TRID_70247,CID_9374,2020-01-03,10,3,26.96,6.71,3.31,6,0
TRID_29287,CID_9322,2020-02-08,5,4,11.2,8.21,7.55,16,0
TRID_35915,CID_7379,2020-02-07,3,2,14.4,4.81,6.55,14,0
TRID_50424,CID_8956,2020-01-27,6,4,10.24,8.93,3.54,7,0
TRID_30373,CID_13484,2020-01-30,8,1,17.76,3.92,6.36,13,0
TRID_68683,CID_11983,2020-01-01,4,3,16.32,7.5,5.1,10,0
TRID_55562,CID_14133,2020-03-04,7,3,13.2,6.86,5.32,11,0
TRID_68214,CID_10603,2020-03-16,2,2,14.96,5.39,4.79,10,0
TRID_66350,CID_7749,2020-02-15,6,3,11.12,7.93,6.12,12,0
TRID_60618,CID_12398,2020-03-08,6,3,16.4,6.51,5.96,13,0
TRID_40016,CID_10196,2020-02-29,5,4,11.44,9.45,6.07,11,0
TRID_90056,CID_7608,2020-02-12,5,4,11.6,9.82,2.95,7,0
TRID_29612,CID_12137,2020-03-23,5,3,14.8,6.83,6.03,12,0
TRID_51611,CID_9885,2020-02-15,5,3,10.08,6.83,6.72,13,0
TRID_91248,CID_12890,2020-03-16,5,3,12.4,7.34,6.83,14,0
TRID_29654,CID_9873,2020-02-22,4,2,8.56,5.23,9.51,18,0
TRID_28106,CID_13640,2020-01-24,5,4,9.52,8.78,5.36,9,0
TRID_591,CID_11169,2020-01-01,4,3,16.16,6.4,5.44,10,0
TRID_79438,CID_11595,2020-01-16,6,3,12.96,7.21,6.51,13,0
TRID_3523,CID_14119,2020-03-02,9,2,9.52,5.93,9.28,17,0
TRID_26874,CID_5422,2020-01-23,6,4,9.36,8.17,6.04,11,0
TRID_27619,CID_12505,2020-03-27,6,3,8.4,7.12,4.42,10,0
TRID_79146,CID_10227,2020-02-05,5,4,11.76,8.05,4.81,11,0
TRID_72944,CID_10148,2020-01-21,6,5,21.04,10.46,7.43,15,0
TRID_27875,CID_12508,2020-01-17,5,2,9.84,5.06,7.94,14,0
TRID_87617,CID_12524,2020-01-25,3,3,12.48,6.13,6.03,12,0
TRID_686,CID_13049,2020-01-26,4,3,10.56,7.69,5.02,9,0
TRID_66749,CID_5072,2020-02-06,4,4,9.36,8.21,3.78,9,0
TRID_21395,CID_6056,2020-02-05,3,1,11.04,3.96,4.0,9,0
TRID_19531,CID_12251,2020-03-12,2,2,7.76,5.04,5.91,13,0
TRID_57087,CID_13075,2020-01-26,4,3,10.64,7.35,5.45,12,0
TRID_13719,CID_11461,2020-03-26,4,3,13.52,7.81,4.28,10,0
TRID_61767,CID_13566,2020-03-28,7,2,9.28,6.0,5.84,10,0
TRID_19339,CID_9811,2020-02-13,4,1,3.84,3.8,6.55,12,0
TRID_21370,CID_6789,2020-02-29,4,4,16.88,9.66,9.56,19,0
TRID_82406,CID_8325,2020-01-28,10,2,6.56,5.38,5.17,10,0
TRID_95854,CID_7342,2020-02-15,5,2,8.48,5.52,3.97,8,0
TRID_4085,CID_5684,2020-02-16,6,5,15.2,11.2,9.1,19,0
TRID_35799,CID_7821,2020-03-06,6,5,18.48,10.66,7.95,16,0
TRID_68740,CID_12471,2020-02-18,3,1,12.56,3.69,4.96,11,0
TRID_89058,CID_14918,2020-02-07,5,3,7.04,6.92,9.16,17,0
TRID_38328,CID_12483,2020-01-11,5,4,9.04,8.53,5.41,10,0
TRID_78667,CID_6995,2020-03-09,4,4,16.16,9.13,6.31,13,0
TRID_90966,CID_11279,2020-03-12,8,2,8.8,4.72,6.54,12,0
TRID_30478,CID_6941,2020-03-13,4,4,14.8,8.04,4.25,8,0
TRID_41108,CID_6940,2020-02-27,9,2,4.72,4.0,4.43,9,0
TRID_58104,CID_13354,2020-01-30,3,3,10.24,7.9,4.86,9,0
TRID_22808,CID_14167,2020-02-20,9,4,12.56,8.62,4.82,11,0
TRID_90436,CID_5752,2020-02-20,8,2,10.72,6.0,9.57,19,0
TRID_67942,CID_9772,2020-01-23,6,3,16.8,7.34,6.77,14,0
TRID_73162,CID_14249,2020-03-13,6,5,21.44,11.24,3.76,7,0
TRID_18336,CID_10650,2020-01-17,5,3,23.84,6.78,4.55,10,0
TRID_7808,CID_5753,2020-03-08,6,3,8.0,6.51,6.49,12,0
TRID_74228,CID_10114,2020-01-18,7,3,11.68,7.59,7.88,15,0
TRID_36916,CID_7291,2020-02-27,12,1,20.16,3.94,6.16,12,0
TRID_11758,CID_7698,2020-03-21,6,4,12.0,8.86,3.38,8,0
TRID_34411,CID_14663,2020-03-02,5,3,11.68,6.52,6.25,13,0
TRID_65475,CID_8155,2020-01-13,4,4,9.6,8.9,7.31,15,0
TRID_87028,CID_14842,2020-01-17,5,3,8.08,7.43,4.45,9,0
TRID_2153,CID_12323,2020-01-02,5,1,4.48,3.42,7.55,14,0
TRID_6772,CID_9286,2020-03-25,8,6,18.24,12.35,6.21,14,0
TRID_22386,CID_6688,2020-02-16,6,4,13.92,8.61,4.61,9,0
TRID_20433,CID_11491,2020-02-27,11,2,18.8,5.79,8.08,17,0
TRID_11407,CID_14532,2020-02-05,4,2,19.84,5.42,5.81,12,0
TRID_36062,CID_10030,2020-03-30,9,3,13.44,7.8,4.87,9,0
TRID_28058,CID_5352,2020-03-25,8,2,11.68,5.57,5.37,11,0
